regionID,constellationID,solarSystemID,solarSystemName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,luminosity,border,fringe,corridor,hub,international,regional,constellation,security,factionID,radius,sunTypeID,securityClass
10000048,20000558,30003822,Espigoure,-2.98572E+17,4.99963E+16,6.52664E+16,-2.98572E+17,-2.9857E+17,4.99963E+16,4.99964E+16,-6.52676E+16,-6.52657E+16,0.03281,0,1,0,0,0,0,0,0.049927,500004,1.24801E+12,3798,D3
10000048,20000558,30003823,Kenninck,-3.05074E+17,4.39943E+16,4.56786E+16,-3.05077E+17,-3.05073E+17,4.39938E+16,4.39944E+16,-4.56792E+16,-4.56783E+16,0.08214,0,1,0,0,0,0,0,0.114963,500004,2.08375E+12,3798,D3
10000048,20000559,30003824,Archavoinet,-2.53372E+17,8.96607E+16,1.08436E+17,-2.5338E+17,-2.53363E+17,8.96604E+16,8.9661E+16,-1.08446E+17,-1.08433E+17,7.22,1,0,0,1,0,0,0,0.620765,500004,8.60764E+12,3797,D1
10000048,20000559,30003825,Eugales,-2.46123E+17,1.01725E+17,1.16515E+17,-2.46124E+17,-2.46123E+17,1.01724E+17,1.01725E+17,-1.16515E+17,-1.16512E+17,0.539,0,0,0,1,0,0,0,0.404252,500004,1.54754E+12,10,D2
10000048,20000559,30003826,Frarie,-2.39721E+17,1.04298E+17,1.15123E+17,-2.39721E+17,-2.3972E+17,1.04298E+17,1.04298E+17,-1.15126E+17,-1.15122E+17,0.1638,1,0,0,1,0,0,0,0.357455,500004,1.95959E+12,6,D2
10000048,20000559,30003827,Aubenall,-2.50322E+17,1.02235E+17,1.1428E+17,-2.50325E+17,-2.50316E+17,1.02234E+17,1.02236E+17,-1.14281E+17,-1.14279E+17,1.191,1,0,0,1,0,0,0,0.431851,500004,4.59793E+12,3803,D2
10000048,20000559,30003828,Moclinamaud,-2.47281E+17,9.54679E+16,1.24922E+17,-2.47282E+17,-2.47279E+17,9.54675E+16,9.5468E+16,-1.24923E+17,-1.24918E+17,0.01296,0,0,0,1,0,0,0,0.394321,500004,2.2587E+12,3800,D2
10000048,20000559,30003829,Renarelle,-2.48861E+17,1.13962E+17,1.20807E+17,-2.48862E+17,-2.48861E+17,1.13962E+17,1.13962E+17,-1.2081E+17,-1.20806E+17,0.01783,1,0,0,1,0,0,0,0.309963,500004,1.87958E+12,3800,D2
10000048,20000560,30003830,Orvolle,-2.88639E+17,3.13229E+16,1.0985E+17,-2.8864E+17,-2.88639E+17,3.13228E+16,3.13229E+16,-1.0985E+17,-1.09849E+17,0.01029,1,0,0,1,1,1,0,0.746238,500004,9.08625E+11,8,D1
10000048,20000560,30003831,Osmeden,-2.99986E+17,2.89141E+16,1.13685E+17,-2.99988E+17,-2.99985E+17,2.89138E+16,2.89143E+16,-1.13687E+17,-1.13681E+17,0.01049,0,0,0,1,0,0,0,0.728989,500004,3.3557E+12,3800,D1
10000048,20000560,30003832,Adacyne,-3.0428E+17,3.39569E+16,1.21155E+17,-3.04286E+17,-3.0428E+17,3.39569E+16,3.39577E+16,-1.21159E+17,-1.21152E+17,0.1665,0,0,0,1,0,0,0,0.548774,500004,3.49152E+12,8,D1
10000048,20000560,30003833,Oulley,-2.80701E+17,3.95333E+16,1.12384E+17,-2.80702E+17,-2.80701E+17,3.95332E+16,3.95334E+16,-1.12386E+17,-1.12384E+17,0.01784,1,0,1,0,0,0,0,0.338416,500004,8.36708E+11,3802,D2
10000048,20000560,30003834,Chardalane,-3.09401E+17,2.5472E+16,1.25772E+17,-3.09401E+17,-3.094E+17,2.5472E+16,2.54721E+16,-1.25772E+17,-1.25771E+17,0.01358,0,1,0,0,0,0,0,0.372552,500004,4.05092E+11,3798,D2
10000048,20000560,30003835,Maut,-3.07168E+17,4.19026E+16,1.27707E+17,-3.07172E+17,-3.07167E+17,4.19026E+16,4.19026E+16,-1.27712E+17,-1.27706E+17,1.138,1,0,0,1,0,0,0,0.248017,500004,3.26707E+12,3803,D3
10000048,20000561,30003836,Vlillirier,-2.48904E+17,1.20035E+17,1.26001E+17,-2.48905E+17,-2.489E+17,1.20035E+17,1.20036E+17,-1.26003E+17,-1.26001E+17,0.1832,1,0,0,1,0,0,0,0.289309,500004,2.36873E+12,8,D2
10000048,20000561,30003837,Aldranette,-2.41664E+17,1.15857E+17,1.31651E+17,-2.41665E+17,-2.41664E+17,1.15857E+17,1.15857E+17,-1.31652E+17,-1.3165E+17,0.0405,1,0,0,1,1,1,0,0.36751,500004,1.17788E+12,3802,D2
10000048,20000561,30003838,Oicx,-2.48615E+17,1.24081E+17,1.35484E+17,-2.48617E+17,-2.48615E+17,1.24081E+17,1.24081E+17,-1.35484E+17,-1.35482E+17,0.01601,0,1,0,0,0,0,0,0.330045,500004,1.00867E+12,3800,D2
10000048,20000561,30003839,Evaulon,-2.45279E+17,1.07338E+17,1.32221E+17,-2.4528E+17,-2.45278E+17,1.07338E+17,1.07338E+17,-1.32222E+17,-1.32221E+17,0.04003,0,0,1,0,0,0,0,0.366836,500004,9.52124E+11,3799,D2
10000048,20000561,30003840,Anchauttes,-2.53103E+17,1.0455E+17,1.36823E+17,-2.53108E+17,-2.53103E+17,1.0455E+17,1.04551E+17,-1.36827E+17,-1.36823E+17,0.02532,0,0,1,0,0,0,0,0.339596,500004,2.51844E+12,3800,D2
10000048,20000561,30003841,Alsavoinon,-2.5592E+17,1.18073E+17,1.22562E+17,-2.55921E+17,-2.55919E+17,1.18073E+17,1.18073E+17,-1.22563E+17,-1.22561E+17,0.1245,0,1,0,0,0,0,0,0.266366,500004,9.32011E+11,3801,D2
10000048,20000561,30003842,Esesier,-2.64251E+17,1.03351E+17,1.31942E+17,-2.64252E+17,-2.6425E+17,1.03351E+17,1.03351E+17,-1.31945E+17,-1.31942E+17,0.1127,0,1,0,0,0,0,0,0.290698,500004,1.41392E+12,3802,D2
10000048,20000562,30003843,Avaux,-2.56915E+17,5.98112E+16,5.38265E+16,-2.56916E+17,-2.5691E+17,5.98103E+16,5.98114E+16,-5.38308E+16,-5.38232E+16,0.711,1,0,1,0,0,1,0,0.447705,500004,3.80437E+12,3799,D2
10000048,20000562,30003844,Gallusiene,-2.57711E+17,6.16269E+16,6.10014E+16,-2.57711E+17,-2.57708E+17,6.16269E+16,6.1627E+16,-6.10024E+16,-6.10011E+16,0.4805,0,0,1,0,0,0,0,0.313434,500004,1.71356E+12,3797,D2
10000048,20000562,30003845,Ruerrotta,-2.53222E+17,6.59837E+16,6.87718E+16,-2.53222E+17,-2.53222E+17,6.59836E+16,6.59837E+16,-6.8772E+16,-6.877E+16,0.0865,0,0,0,1,0,0,0,0.305396,500004,1.01856E+12,3797,None
10000048,20000562,30003846,Hedoubel,-2.48638E+17,7.16411E+16,6.9921E+16,-2.48638E+17,-2.48638E+17,7.16411E+16,7.16411E+16,-6.99215E+16,-6.99193E+16,0.01445,0,0,1,0,0,0,0,0.31613,500004,1.09408E+12,3798,D2
10000048,20000562,30003847,Amoen,-2.55219E+17,5.83886E+16,7.14366E+16,-2.55222E+17,-2.55219E+17,5.83884E+16,5.83886E+16,-7.14375E+16,-7.14352E+16,0.06019,1,0,0,1,0,0,0,0.280538,500004,1.56964E+12,7,D2
10000048,20000562,30003848,Amasiree,-2.54359E+17,6.34347E+16,7.69786E+16,-2.5436E+17,-2.54358E+17,6.34345E+16,6.34348E+16,-7.69788E+16,-7.69748E+16,0.04914,0,0,1,0,0,0,0,0.366469,500004,1.9914E+12,7,D2
10000048,20000562,30003849,Aubonnie,-2.58907E+17,6.35461E+16,7.88078E+16,-2.58907E+17,-2.58906E+17,6.3546E+16,6.35463E+16,-7.88084E+16,-7.88065E+16,0.01566,0,0,1,0,0,0,0,0.402796,500004,9.61781E+11,3802,D2
10000048,20000563,30003850,Alparena,-2.97573E+17,4.63689E+16,1.32641E+17,-2.97576E+17,-2.97569E+17,4.63684E+16,4.63696E+16,-1.32649E+17,-1.3264E+17,1.214,1,0,1,0,0,0,0,0.146572,500004,4.30838E+12,3797,D3
10000048,20000563,30003851,Reschard,-2.81577E+17,5.42088E+16,1.3011E+17,-2.81577E+17,-2.81571E+17,5.42088E+16,5.42092E+16,-1.30111E+17,-1.30107E+17,0.02739,0,0,0,1,0,0,0,0.127918,500004,3.19172E+12,3800,D3
10000048,20000563,30003852,Arderonne,-2.72962E+17,6.17455E+16,1.31883E+17,-2.72962E+17,-2.72957E+17,6.17446E+16,6.17455E+16,-1.31883E+17,-1.3188E+17,0.6692,0,0,0,1,0,0,0,0.174709,500004,2.28452E+12,3799,D3
10000048,20000563,30003853,Mercomesier,-2.77016E+17,5.17493E+16,1.30556E+17,-2.77017E+17,-2.7701E+17,5.17493E+16,5.17496E+16,-1.30558E+17,-1.30554E+17,0.5719,0,0,1,0,0,0,0,0.122967,500004,3.12969E+12,3797,D3
10000048,20000563,30003854,Alamel,-2.68023E+17,6.07156E+16,1.33464E+17,-2.68025E+17,-2.6802E+17,6.07155E+16,6.07158E+16,-1.33469E+17,-1.33459E+17,0.3054,0,0,0,1,0,0,0,0.170913,500004,4.73744E+12,6,D3
10000048,20000563,30003855,Mantenault,-2.6395E+17,5.86555E+16,1.37865E+17,-2.63953E+17,-2.6395E+17,5.86555E+16,5.86557E+16,-1.37866E+17,-1.37864E+17,0.06958,0,1,0,0,0,0,0,0.13715,500004,1.71575E+12,8,D3
10000048,20000563,30003856,Athounon,-2.77514E+17,5.47457E+16,1.40803E+17,-2.77516E+17,-2.77511E+17,5.47454E+16,5.47464E+16,-1.40804E+17,-1.40799E+17,0.04922,0,1,0,0,0,0,0,0.076206,500004,2.85316E+12,7,D3
10000048,20000563,30003857,Odamia,-2.63453E+17,6.61484E+16,1.33433E+17,-2.63454E+17,-2.63453E+17,6.61484E+16,6.61485E+16,-1.33435E+17,-1.33433E+17,0.01084,0,0,1,0,0,0,0,0.220429,500004,1.2092E+12,8,D3
10000049,20000564,30003858,Gousoviba,-2.61114E+17,4.67993E+16,-1.39715E+17,-2.61114E+17,-2.61113E+17,4.67993E+16,4.67993E+16,1.39713E+17,1.39717E+17,0.0384,1,0,0,1,1,1,0,0.901234,500008,1.72599E+12,3802,B
10000049,20000564,30003859,Neyi,-2.66801E+17,6.4716E+16,-1.46946E+17,-2.66805E+17,-2.66799E+17,6.4716E+16,6.4716E+16,1.46945E+17,1.46952E+17,0.6854,0,1,0,0,0,0,0,0.809547,500008,3.54266E+12,3799,B
10000049,20000564,30003860,Kihtaled,-2.6857E+17,4.78814E+16,-1.41976E+17,-2.6857E+17,-2.68569E+17,4.78813E+16,4.78814E+16,1.41975E+17,1.41978E+17,0.3838,0,0,0,1,0,0,0,0.913252,500008,1.63491E+12,9,B
10000049,20000564,30003861,Ipref,-2.72007E+17,4.51167E+16,-1.34745E+17,-2.72009E+17,-2.72003E+17,4.51159E+16,4.51169E+16,1.34743E+17,1.34746E+17,0.08142,0,0,1,0,0,0,0,0.899686,500008,2.91611E+12,3798,B
10000049,20000564,30003862,Agil,-2.77704E+17,5.703E+16,-1.3946E+17,-2.77708E+17,-2.77704E+17,5.70298E+16,5.703E+16,1.39453E+17,1.39462E+17,0.1363,1,0,0,1,0,0,0,0.853896,500008,4.36874E+12,7,B
10000049,20000564,30003863,Khanid Prime,-2.69767E+17,4.96099E+16,-1.47269E+17,-2.69769E+17,-2.69766E+17,4.96096E+16,4.96102E+16,1.47269E+17,1.47272E+17,0.2905,0,1,0,0,0,0,0,0.897374,500008,1.66343E+12,3799,B
10000049,20000564,30003864,Jachanu,-2.70324E+17,3.54781E+16,-1.45007E+17,-2.70326E+17,-2.70323E+17,3.5478E+16,3.54781E+16,1.45006E+17,1.45009E+17,0.01638,0,0,1,0,0,0,0,0.853958,500008,1.3969E+12,3800,B
10000049,20000564,30003865,Sazre,-2.77191E+17,3.7326E+16,-1.5251E+17,-2.77194E+17,-2.77188E+17,3.73259E+16,3.7326E+16,1.5251E+17,1.52515E+17,0.0526,1,0,1,0,0,0,0,0.806334,500008,3.11122E+12,7,B
10000049,20000564,30003866,Bukah,-2.83226E+17,5.54213E+16,-1.47556E+17,-2.83231E+17,-2.83219E+17,5.54213E+16,5.54213E+16,1.47552E+17,1.4756E+17,0.1331,1,0,1,0,0,0,0,0.802709,500008,5.90528E+12,7,B
10000049,20000565,30003867,Ervekam,-2.684E+17,2.3715E+16,-1.18115E+17,-2.68404E+17,-2.68398E+17,2.37144E+16,2.37153E+16,1.18113E+17,1.18118E+17,1.585,1,0,0,1,1,1,0,0.68692,500008,3.05867E+12,3796,B1
10000049,20000565,30003868,Mashtarmem,-2.67565E+17,2.42222E+16,-1.2208E+17,-2.67567E+17,-2.67561E+17,2.42221E+16,2.42225E+16,1.22079E+17,1.22083E+17,0.2293,0,0,0,1,0,0,0,0.706899,500008,3.06519E+12,3802,B1
10000049,20000565,30003869,Sehsasez,-2.73433E+17,2.60383E+16,-1.20063E+17,-2.73435E+17,-2.7343E+17,2.60379E+16,2.60386E+16,1.20063E+17,1.20066E+17,0.1151,0,0,0,1,0,0,0,0.714329,500008,2.15286E+12,3802,B1
10000049,20000565,30003870,Osis,-2.74672E+17,2.84049E+16,-1.17092E+17,-2.74674E+17,-2.74671E+17,2.84047E+16,2.8405E+16,1.17091E+17,1.17092E+17,0.5923,0,0,0,1,0,0,0,0.725774,500008,1.51797E+12,10,B1
10000049,20000565,30003871,Geztic,-2.84997E+17,3.78019E+16,-1.19208E+17,-2.85002E+17,-2.84997E+17,3.78019E+16,3.78023E+16,1.19207E+17,1.19211E+17,0.8129,0,0,1,0,0,0,0,0.733029,500008,2.79945E+12,3801,B1
10000049,20000565,30003872,Yezara,-2.65245E+17,2.67029E+16,-1.23645E+17,-2.65251E+17,-2.65244E+17,2.67028E+16,2.67033E+16,1.23642E+17,1.23648E+17,0.4948,0,0,0,1,0,0,0,0.741844,500008,3.73053E+12,3797,B1
10000049,20000565,30003873,Kahah,-2.77778E+17,2.6323E+16,-1.2482E+17,-2.7778E+17,-2.77777E+17,2.63227E+16,2.63231E+16,1.24819E+17,1.2482E+17,0.01001,0,0,1,0,0,0,0,0.719451,500008,1.17235E+12,8,B1
10000049,20000565,30003874,Saloti,-2.7339E+17,2.29439E+16,-1.27101E+17,-2.73394E+17,-2.73389E+17,2.29439E+16,2.29441E+16,1.271E+17,1.27103E+17,1.634,0,0,1,0,0,0,0,0.703113,500008,2.3981E+12,3796,B1
10000049,20000565,30003875,Hishai,-2.8747E+17,5.02965E+16,-1.29435E+17,-2.87472E+17,-2.8747E+17,5.02964E+16,5.02969E+16,1.29429E+17,1.29443E+17,0.127,1,0,1,0,0,0,0,0.767855,500008,6.6361E+12,7,B
10000049,20000566,30003876,Molea,-2.68214E+17,3.57802E+16,-9.00662E+16,-2.68216E+17,-2.68214E+17,3.57799E+16,3.57802E+16,9.00596E+16,9.00707E+16,1.913,1,0,1,0,1,1,0,0.71608,500008,5.55099E+12,3801,B1
10000049,20000566,30003877,Gidali,-2.71928E+17,3.48648E+16,-8.89124E+16,-2.71933E+17,-2.71927E+17,3.48642E+16,3.48648E+16,8.89114E+16,8.89136E+16,1.644,0,0,1,0,0,0,0,0.653454,500008,2.71797E+12,3796,B1
10000049,20000566,30003878,Palas,-2.83531E+17,3.22738E+16,-9.05262E+16,-2.83532E+17,-2.83528E+17,3.22737E+16,3.22738E+16,9.05255E+16,9.05293E+16,0.06078,0,0,0,1,0,0,0,0.505996,500008,1.92776E+12,7,B1
10000049,20000566,30003879,Safshela,-2.81289E+17,3.88587E+16,-9.9714E+16,-2.81291E+17,-2.81288E+17,3.88585E+16,3.88588E+16,9.971E+16,9.97147E+16,0.3176,0,1,0,0,0,0,0,0.667616,500008,2.34574E+12,6,B1
10000049,20000566,30003880,Reteka,-2.89046E+17,1.97717E+16,-9.42871E+16,-2.89047E+17,-2.89044E+17,1.97715E+16,1.97718E+16,9.42869E+16,9.42875E+16,0.02674,0,0,1,0,0,0,0,0.504487,500008,1.48163E+12,8,B1
10000049,20000566,30003881,Moniyyuku,-2.96948E+17,9.70039E+15,-9.7492E+16,-2.96952E+17,-2.96945E+17,9.69978E+15,9.70084E+15,9.7491E+16,9.74929E+16,0.3383,1,0,0,1,1,1,0,0.568566,500008,3.40026E+12,3801,B1
10000049,20000567,30003882,Lansez,-2.89916E+17,5.37822E+16,-1.4925E+17,-2.89917E+17,-2.89912E+17,5.37816E+16,5.37824E+16,1.49247E+17,1.4925E+17,0.01239,1,0,1,0,0,0,0,0.728674,500008,2.449E+12,3800,B1
10000049,20000567,30003883,Keberz,-2.95914E+17,6.68116E+16,-1.55835E+17,-2.95915E+17,-2.95914E+17,6.68114E+16,6.68116E+16,1.55832E+17,1.55836E+17,0.6213,1,0,0,1,0,1,0,0.53013,500008,1.65352E+12,10,B1
10000049,20000567,30003884,Nourbal,-3.01985E+17,7.24766E+16,-1.55858E+17,-3.01987E+17,-3.01983E+17,7.24763E+16,7.24767E+16,1.55854E+17,1.55864E+17,0.577,0,1,0,0,0,0,0,0.410644,500008,5.03502E+12,3799,B2
10000049,20000567,30003885,Arzanni,-3.00343E+17,5.83943E+16,-1.52519E+17,-3.00344E+17,-3.00341E+17,5.83943E+16,5.83945E+16,1.52519E+17,1.5252E+17,0.05228,1,0,0,1,0,0,0,0.551305,500008,1.6211E+12,6,B1
10000049,20000567,30003886,Ashmarir,-3.08742E+17,5.34199E+16,-1.58265E+17,-3.08742E+17,-3.0874E+17,5.34198E+16,5.342E+16,1.58265E+17,1.58268E+17,0.02932,1,0,0,1,0,0,0,0.423365,500008,1.20231E+12,8,B2
10000049,20000567,30003887,Kaira,-3.08438E+17,6.29363E+16,-1.67301E+17,-3.08439E+17,-3.08437E+17,6.29363E+16,6.29363E+16,1.67297E+17,1.67302E+17,0.01157,1,0,1,0,0,1,0,0.329922,500008,2.5613E+12,3800,B2
10000049,20000568,30003888,Badivefi,-2.79873E+17,3.15446E+16,-1.62106E+17,-2.79874E+17,-2.79868E+17,3.15438E+16,3.15447E+16,1.62104E+17,1.62106E+17,0.1645,1,0,0,1,0,0,0,0.658747,500008,2.77808E+12,8,B1
10000049,20000568,30003889,Talidal,-2.83869E+17,2.11584E+16,-1.65063E+17,-2.83876E+17,-2.83868E+17,2.11583E+16,2.11592E+16,1.65062E+17,1.65064E+17,2.629,0,0,1,0,0,0,0,0.509783,500008,3.81402E+12,9,B1
10000049,20000568,30003890,Ashi,-2.78018E+17,3.99344E+16,-1.65883E+17,-2.7802E+17,-2.78015E+17,3.99343E+16,3.99344E+16,1.6588E+17,1.65883E+17,0.07841,0,1,0,0,0,0,0,0.674511,500008,2.45245E+12,3798,B1
10000049,20000568,30003891,Tzashrah,-2.78194E+17,3.13533E+16,-1.72656E+17,-2.78195E+17,-2.78193E+17,3.13531E+16,3.13533E+16,1.72656E+17,1.72657E+17,0.0176,0,0,0,1,0,0,0,0.534552,500008,5.47581E+11,3802,B1
10000049,20000568,30003892,Efa,-2.79044E+17,4.47522E+16,-1.83634E+17,-2.79048E+17,-2.7904E+17,4.47519E+16,4.47525E+16,1.83628E+17,1.83635E+17,0.02172,0,0,0,1,0,0,0,0.42617,500008,4.11309E+12,3800,B2
10000049,20000568,30003893,Moro,-2.75139E+17,5.10237E+16,-1.82276E+17,-2.75139E+17,-2.75136E+17,5.10235E+16,5.10242E+16,1.82275E+17,1.82277E+17,0.3773,0,0,1,0,0,0,0,0.458057,500008,1.66635E+12,9,B1
10000049,20000568,30003894,Sabusi,-2.75752E+17,3.54202E+16,-1.77137E+17,-2.75753E+17,-2.75751E+17,3.54201E+16,3.54203E+16,1.77136E+17,1.77137E+17,0.01406,0,0,1,0,0,0,0,0.505127,500008,9.86461E+11,3798,B1
10000049,20000568,30003895,Ainsan,-2.88181E+17,1.67364E+16,-1.6169E+17,-2.88184E+17,-2.88179E+17,1.67362E+16,1.67366E+16,1.61685E+17,1.6169E+17,0.04486,0,0,1,0,0,0,0,0.473062,500008,2.56018E+12,3800,B1
10000049,20000569,30003896,Claini,-3.12898E+17,6.17538E+16,-1.58221E+17,-3.12899E+17,-3.12895E+17,6.17535E+16,6.17539E+16,1.5822E+17,1.58221E+17,0.4599,1,0,1,0,0,0,0,0.340748,500008,1.86487E+12,3803,B2
10000049,20000569,30003897,Gehi,-3.16433E+17,6.39092E+16,-1.56852E+17,-3.16435E+17,-3.16433E+17,6.39091E+16,6.39092E+16,1.56852E+17,1.56853E+17,0.062,0,0,0,1,0,0,0,0.296805,500008,1.12746E+12,7,B2
10000049,20000569,30003898,Seshala,-3.18095E+17,6.33202E+16,-1.54022E+17,-3.18097E+17,-3.18094E+17,6.332E+16,6.33205E+16,1.54019E+17,1.54023E+17,0.02576,0,0,1,0,0,0,0,0.291822,500008,1.78239E+12,8,B2
10000049,20000569,30003899,Vezila,-3.25515E+17,5.09302E+16,-1.4999E+17,-3.2552E+17,-3.25512E+17,5.09301E+16,5.09303E+16,1.49986E+17,1.49992E+17,1.372,0,0,1,0,0,0,0,0.265951,500008,4.20553E+12,10,B2
10000049,20000569,30003900,Ham,-3.32401E+17,4.32694E+16,-1.42504E+17,-3.32402E+17,-3.32399E+17,4.32692E+16,4.32695E+16,1.42504E+17,1.42505E+17,0.1745,1,0,0,1,0,0,0,0.241894,500008,1.14428E+12,3803,B3
10000049,20000569,30003901,Upt,-3.38228E+17,5.20708E+16,-1.53363E+17,-3.38228E+17,-3.38227E+17,5.20705E+16,5.20708E+16,1.53362E+17,1.53364E+17,0.09336,0,1,0,0,0,0,0,0.146071,500008,1.08017E+12,3799,B3
10000049,20000569,30003902,Hemouner,-3.08536E+17,8.51601E+16,-1.57056E+17,-3.08539E+17,-3.08534E+17,8.51598E+16,8.51604E+16,1.57055E+17,1.57061E+17,0.2142,0,1,0,0,0,0,0,0.237806,500008,3.08436E+12,3798,B3
10000049,20000570,30003903,Afnakat,-3.00991E+17,4.50432E+16,-1.47799E+17,-3.00993E+17,-3.0099E+17,4.50431E+16,4.50433E+16,1.47797E+17,1.47799E+17,0.1044,1,0,0,1,0,0,0,0.598788,500008,1.25625E+12,3799,B1
10000049,20000570,30003904,Col,-3.06244E+17,3.90983E+16,-1.46448E+17,-3.06245E+17,-3.06242E+17,3.9098E+16,3.90984E+16,1.46445E+17,1.46449E+17,0.07985,0,0,0,1,0,0,0,0.52679,500008,1.86429E+12,3798,B1
10000049,20000570,30003905,Chamemi,-3.11353E+17,1.9803E+16,-1.42264E+17,-3.11354E+17,-3.11352E+17,1.9803E+16,1.98031E+16,1.42264E+17,1.42266E+17,0.01369,0,0,0,1,0,0,0,0.444911,500008,9.48198E+11,3798,B2
10000049,20000570,30003906,Firbha,-3.00559E+17,4.30768E+16,-1.52716E+17,-3.00563E+17,-3.00558E+17,4.30765E+16,4.30768E+16,1.52714E+17,1.52717E+17,0.08087,0,1,0,0,0,0,0,0.579824,500008,2.46472E+12,3798,B1
10000049,20000570,30003907,Tegheon,-3.14648E+17,3.13771E+16,-1.46956E+17,-3.14649E+17,-3.14645E+17,3.13771E+16,3.13772E+16,1.4695E+17,1.46959E+17,0.02747,1,0,1,0,0,0,0,0.413441,500008,4.6344E+12,3800,B2
10000049,20000570,30003908,Bashyam,-3.09325E+17,1.48849E+16,-1.37675E+17,-3.09325E+17,-3.09319E+17,1.48849E+16,1.4885E+16,1.37672E+17,1.37676E+17,0.1944,0,0,1,0,0,0,0,0.471126,500008,3.07928E+12,3798,B1
10000049,20000570,30003909,Parses,-3.07644E+17,1.57514E+16,-1.34253E+17,-3.07649E+17,-3.07644E+17,1.57507E+16,1.57514E+16,1.34251E+17,1.34254E+17,0.1653,0,0,0,1,0,0,0,0.498691,500008,2.42346E+12,8,B1
10000049,20000570,30003910,Balanaz,-3.15724E+17,-6.34324E+15,-1.21973E+17,-3.15724E+17,-3.15715E+17,-6.34325E+15,-6.34257E+15,1.21973E+17,1.21978E+17,0.02328,0,1,0,0,0,0,0,0.564065,500008,4.36259E+12,3800,B1
10000049,20000571,30003911,Edani,-2.9849E+17,8.73432E+15,-1.09631E+17,-2.98491E+17,-2.98489E+17,8.73409E+15,8.73443E+15,1.09627E+17,1.09632E+17,0.195,1,0,0,1,0,0,0,0.581289,500008,2.1695E+12,3797,B1
10000049,20000571,30003912,Danera,-3.03245E+17,1.91658E+16,-1.14123E+17,-3.03245E+17,-3.03242E+17,1.91653E+16,1.91658E+16,1.14119E+17,1.14125E+17,0.4687,0,0,0,1,0,0,0,0.56257,500008,2.94029E+12,3797,B1
10000049,20000571,30003913,Bomana,-3.06281E+17,2.49899E+16,-1.27751E+17,-3.06282E+17,-3.0628E+17,2.49898E+16,2.49902E+16,1.27749E+17,1.27751E+17,0.03494,0,0,1,0,0,0,0,0.537512,500008,1.09945E+12,3798,B1
10000049,20000571,30003914,Rahabeda,-3.02494E+17,3.40649E+16,-1.20166E+17,-3.02495E+17,-3.0249E+17,3.40648E+16,3.40653E+16,1.20164E+17,1.20169E+17,0.5,0,0,1,0,0,0,0,0.561439,500008,2.46477E+12,3797,B1
10000049,20000571,30003915,Aurejet,-3.10308E+17,2.5966E+16,-1.32106E+17,-3.10312E+17,-3.10306E+17,2.5966E+16,2.59661E+16,1.32105E+17,1.32108E+17,0.1572,0,0,1,0,0,0,0,0.500672,500008,3.23242E+12,6,B1
10000049,20000571,30003916,Rilera,-3.16304E+17,2.45036E+16,-1.33682E+17,-3.16304E+17,-3.16297E+17,2.45036E+16,2.45042E+16,1.33669E+17,1.3369E+17,1.238,1,0,0,1,0,0,0,0.449848,500008,1.01994E+13,3798,B2
10000049,20000572,30003917,Amafi,-3.32041E+17,3.08091E+16,-1.38349E+17,-3.3205E+17,-3.32039E+17,3.0809E+16,3.081E+16,1.38342E+17,1.38352E+17,0.02205,1,0,0,1,0,0,0,0.293426,500008,5.27538E+12,3800,B2
10000049,20000572,30003918,Hakana,-3.28478E+17,3.55876E+16,-1.36498E+17,-3.2848E+17,-3.28476E+17,3.55874E+16,3.5588E+16,1.36495E+17,1.36501E+17,0.04563,0,0,1,0,0,0,0,0.315993,500008,2.89303E+12,3800,B2
10000049,20000572,30003919,Ashkoo,-3.34427E+17,2.32983E+16,-1.42773E+17,-3.3443E+17,-3.34426E+17,2.3298E+16,2.32983E+16,1.42773E+17,1.42775E+17,0.02836,0,0,1,0,0,0,0,0.272018,500008,1.54025E+12,8,B2
10000049,20000572,30003920,Baratar,-3.44187E+17,2.0893E+16,-1.54507E+17,-3.44188E+17,-3.44186E+17,2.0893E+16,2.08933E+16,1.54506E+17,1.54508E+17,0.01579,1,0,0,1,0,0,0,0.154082,500008,1.21397E+12,3800,B3
10000049,20000572,30003921,Arzieh,-3.31358E+17,3.86738E+16,-1.31232E+17,-3.3136E+17,-3.31355E+17,3.86736E+16,3.86739E+16,1.31231E+17,1.31236E+17,0.3462,0,1,0,0,0,0,0,0.296703,500008,2.65339E+12,6,B2
10000049,20000572,30003922,Nahrneder,-3.40564E+17,2.55411E+16,-1.38015E+17,-3.40567E+17,-3.40563E+17,2.55409E+16,2.55412E+16,1.38011E+17,1.38018E+17,0.01011,1,0,1,0,1,1,0,0.250969,500008,3.57724E+12,3800,B2
10000049,20000573,30003923,Nandeza,-3.4073E+17,1.05663E+16,-1.445E+17,-3.4073E+17,-3.40726E+17,1.05662E+16,1.05668E+16,1.44499E+17,1.445E+17,0.1867,1,0,0,1,0,0,0,0.246713,500008,1.90198E+12,3797,B3
10000049,20000573,30003924,Dimoohan,-3.38926E+17,1.30385E+16,-1.4996E+17,-3.38927E+17,-3.38926E+17,1.30384E+16,1.30386E+16,1.49958E+17,1.49961E+17,0.0415,0,1,0,0,0,0,0,0.215934,500008,1.32936E+12,3800,B3
